Lieu;Département;Série;Unité;Année;Valeur
Alsace;42;Dichloroéthane;t/an;1999;ND
Alsace;42;Dichloroéthane;t/an;2000;ND
Alsace;42;Dichloroéthane;t/an;2001;ND
Alsace;42;Dichloroéthane;t/an;2002;ND
Alsace;42;Dichloroéthane;t/an;2004;ND
Alsace;42;Dichloroéthane;t/an;2005;ND
Alsace;42;Dichloroéthane;t/an;2006;0.0
Alsace;42;Dichloroéthane;t/an;2007;0.0
Alsace;42;Dichloroéthane;t/an;2008;0.0
Alsace;42;Dichloroéthane;t/an;2009;0.0
Alsace;42;Acide cyanhydrique;t/an;1999;0.0
Alsace;42;Acide cyanhydrique;t/an;2000;0.0
Alsace;42;Acide cyanhydrique;t/an;2001;0.0
Alsace;42;Acide cyanhydrique;t/an;2002;0.0
Alsace;42;Acide cyanhydrique;t/an;2004;0.0
Alsace;42;Acide cyanhydrique;t/an;2005;0.0
Alsace;42;Acide cyanhydrique;t/an;2006;0.0
Alsace;42;Acide cyanhydrique;t/an;2007;0.0
Alsace;42;Acide cyanhydrique;t/an;2008;0.0
Alsace;42;Acide cyanhydrique;t/an;2009;0.0
Alsace;42;Ammoniac;t/an;1999;0.0
Alsace;42;Ammoniac;t/an;2000;0.0
Alsace;42;Ammoniac;t/an;2001;643.0
Alsace;42;Ammoniac;t/an;2002;615.0
Alsace;42;Ammoniac;t/an;2004;180.13
Alsace;42;Ammoniac;t/an;2005;138.522
Alsace;42;Ammoniac;t/an;2006;184.481
Alsace;42;Ammoniac;t/an;2007;176.294
Alsace;42;Ammoniac;t/an;2008;150.923
Alsace;42;Ammoniac;t/an;2009;182.198
Alsace;42;Arsenic;kg/an;1999;ND
Alsace;42;Arsenic;kg/an;2000;ND
Alsace;42;Arsenic;kg/an;2001;0.0
Alsace;42;Arsenic;kg/an;2002;0.0
Alsace;42;Arsenic;kg/an;2004;20.8
Alsace;42;Arsenic;kg/an;2005;64.6
Alsace;42;Arsenic;kg/an;2006;91.98
Alsace;42;Arsenic;kg/an;2007;50.6
Alsace;42;Arsenic;kg/an;2008;70.28
Alsace;42;Arsenic;kg/an;2009;59.656
Alsace;42;Benzène;t/an;1999;ND
Alsace;42;Benzène;t/an;2000;ND
Alsace;42;Benzène;t/an;2001;ND
Alsace;42;Benzène;t/an;2002;ND
Alsace;42;Benzène;t/an;2004;ND
Alsace;42;Benzène;t/an;2005;ND
Alsace;42;Benzène;t/an;2006;1.136
Alsace;42;Benzène;t/an;2007;3.085
Alsace;42;Benzène;t/an;2008;13.504
Alsace;42;Benzène;t/an;2009;13.22
Alsace;42;Cadmium;kg/an;1999;0.0
Alsace;42;Cadmium;kg/an;2000;0.0
Alsace;42;Cadmium;kg/an;2001;17.0
Alsace;42;Cadmium;kg/an;2002;66.5
Alsace;42;Cadmium;kg/an;2004;15.5
Alsace;42;Cadmium;kg/an;2005;0.0
Alsace;42;Cadmium;kg/an;2006;23.4
Alsace;42;Cadmium;kg/an;2007;10.1
Alsace;42;Cadmium;kg/an;2008;10.0
Alsace;42;Cadmium;kg/an;2009;44.082
Alsace;42;Chloroforme;kg/an;1999;ND
Alsace;42;Chloroforme;kg/an;2000;ND
Alsace;42;Chloroforme;kg/an;2001;ND
Alsace;42;Chloroforme;kg/an;2002;ND
Alsace;42;Chloroforme;kg/an;2004;ND
Alsace;42;Chloroforme;kg/an;2005;ND
Alsace;42;Chloroforme;kg/an;2006;7532.0
Alsace;42;Chloroforme;kg/an;2007;1987.0
Alsace;42;Chloroforme;kg/an;2008;1998.0
Alsace;42;Chloroforme;kg/an;2009;2091.0
Alsace;42;Chlorure d'hydrogène;t/an;1999;0.0
Alsace;42;Chlorure d'hydrogène;t/an;2000;0.0
Alsace;42;Chlorure d'hydrogène;t/an;2001;114.0
Alsace;42;Chlorure d'hydrogène;t/an;2002;26.4
Alsace;42;Chlorure d'hydrogène;t/an;2004;0.0
Alsace;42;Chlorure d'hydrogène;t/an;2005;0.0
Alsace;42;Chlorure d'hydrogène;t/an;2006;0.0
Alsace;42;Chlorure d'hydrogène;t/an;2007;0.0
Alsace;42;Chlorure d'hydrogène;t/an;2008;0.0
Alsace;42;Chlorure d'hydrogène;t/an;2009;0.0
Alsace;42;Chlorure de vinyle monomère;t/an;1999;0.0
Alsace;42;Chlorure de vinyle monomère;t/an;2000;0.0
Alsace;42;Chlorure de vinyle monomère;t/an;2001;0.0
Alsace;42;Chlorure de vinyle monomère;t/an;2002;0.0
Alsace;42;Chlorure de vinyle monomère;t/an;2004;0.0
Alsace;42;Chlorure de vinyle monomère;t/an;2005;0.0
Alsace;42;Chlorure de vinyle monomère;t/an;2006;0.0
Alsace;42;Chlorure de vinyle monomère;t/an;2007;0.0
Alsace;42;Chlorure de vinyle monomère;t/an;2008;0.0
Alsace;42;Chlorure de vinyle monomère;t/an;2009;0.0
Alsace;42;Composés Organiques Volatils non méthaniques;t/an;1999;4780.0
Alsace;42;Composés Organiques Volatils non méthaniques;t/an;2000;5801.0
Alsace;42;Composés Organiques Volatils non méthaniques;t/an;2001;9756.0
Alsace;42;Composés Organiques Volatils non méthaniques;t/an;2002;8816.0
Alsace;42;Composés Organiques Volatils non méthaniques;t/an;2004;7627.237
Alsace;42;Composés Organiques Volatils non méthaniques;t/an;2005;5078.023
Alsace;42;Composés Organiques Volatils non méthaniques;t/an;2006;4158.702
Alsace;42;Composés Organiques Volatils non méthaniques;t/an;2007;3765.235
Alsace;42;Composés Organiques Volatils non méthaniques;t/an;2008;3952.434
Alsace;42;Composés Organiques Volatils non méthaniques;t/an;2009;3026.296
Alsace;42;Dichlorométhane;t/an;1999;ND
Alsace;42;Dichlorométhane;t/an;2000;ND
Alsace;42;Dichlorométhane;t/an;2001;388.0
Alsace;42;Dichlorométhane;t/an;2002;184.52
Alsace;42;Dichlorométhane;t/an;2004;162.055
Alsace;42;Dichlorométhane;t/an;2005;134.149
Alsace;42;Dichlorométhane;t/an;2006;87.851
Alsace;42;Dichlorométhane;t/an;2007;88.512
Alsace;42;Dichlorométhane;t/an;2008;120.506
Alsace;42;Dichlorométhane;t/an;2009;48.405
Alsace;42;Dioxyde de carbone;t/an;1999;ND
Alsace;42;Dioxyde de carbone;t/an;2000;ND
Alsace;42;Dioxyde de carbone;t/an;2001;2968614.0
Alsace;42;Dioxyde de carbone;t/an;2002;3689330.0
Alsace;42;Dioxyde de carbone;t/an;2004;4557581.56
Alsace;42;Dioxyde de carbone;t/an;2005;4309838.864
Alsace;42;Dioxyde de carbone;t/an;2006;4479805.466
Alsace;42;Dioxyde de carbone;t/an;2007;4380862.814
Alsace;42;Dioxyde de carbone;t/an;2008;3899342.697
Alsace;42;Dioxyde de carbone;t/an;2009;3649039.105
Alsace;42;Fluorure d'hydrogène;t/an;1999;0.0
Alsace;42;Fluorure d'hydrogène;t/an;2000;0.0
Alsace;42;Fluorure d'hydrogène;t/an;2001;92.0
Alsace;42;Fluorure d'hydrogène;t/an;2002;0.0
Alsace;42;Fluorure d'hydrogène;t/an;2004;0.0
Alsace;42;Fluorure d'hydrogène;t/an;2005;0.0
Alsace;42;Fluorure d'hydrogène;t/an;2006;9.662
Alsace;42;Fluorure d'hydrogène;t/an;2007;0.0
Alsace;42;Fluorure d'hydrogène;t/an;2008;0.0
Alsace;42;Fluorure d'hydrogène;t/an;2009;0.0
Alsace;42;Mercure;kg/an;1999;36.5
Alsace;42;Mercure;kg/an;2000;0.0
Alsace;42;Mercure;kg/an;2001;135.0
Alsace;42;Mercure;kg/an;2002;110.0
Alsace;42;Mercure;kg/an;2004;152.185
Alsace;42;Mercure;kg/an;2005;177.169
Alsace;42;Mercure;kg/an;2006;279.22
Alsace;42;Mercure;kg/an;2007;409.2
Alsace;42;Mercure;kg/an;2008;253.076
Alsace;42;Mercure;kg/an;2009;96.368
Alsace;42;Monoxyde de carbone;t/an;1999;0.0
Alsace;42;Monoxyde de carbone;t/an;2000;0.0
Alsace;42;Monoxyde de carbone;t/an;2001;606.0
Alsace;42;Monoxyde de carbone;t/an;2002;0.0
Alsace;42;Monoxyde de carbone;t/an;2004;1275.0
Alsace;42;Monoxyde de carbone;t/an;2005;10689.85
Alsace;42;Monoxyde de carbone;t/an;2006;9627.19
Alsace;42;Monoxyde de carbone;t/an;2007;9762.392
Alsace;42;Monoxyde de carbone;t/an;2008;1376.073
Alsace;42;Monoxyde de carbone;t/an;2009;943.527
Alsace;42;Oxyde d'azote (NO2 compris);t/an;1999;18515.0
Alsace;42;Oxyde d'azote (NO2 compris);t/an;2000;13795.0
Alsace;42;Oxyde d'azote (NO2 compris);t/an;2001;4019.0
Alsace;42;Oxyde d'azote (NO2 compris);t/an;2002;6264.2
Alsace;42;Oxyde d'azote (NO2 compris);t/an;2004;5764.171
Alsace;42;Oxyde d'azote (NO2 compris);t/an;2005;5470.273
Alsace;42;Oxyde d'azote (NO2 compris);t/an;2006;4806.211
Alsace;42;Oxyde d'azote (NO2 compris);t/an;2007;4574.648
Alsace;42;Oxyde d'azote (NO2 compris);t/an;2008;4218.211
Alsace;42;Oxyde d'azote (NO2 compris);t/an;2009;3650.292
Alsace;42;Oxydes de soufre;t/an;1999;0.0
Alsace;42;Oxydes de soufre;t/an;2000;0.0
Alsace;42;Oxydes de soufre;t/an;2001;6730.0
Alsace;42;Oxydes de soufre;t/an;2002;5288.3
Alsace;42;Oxydes de soufre;t/an;2004;3940.289
Alsace;42;Oxydes de soufre;t/an;2005;3987.584
Alsace;42;Oxydes de soufre;t/an;2006;3185.091
Alsace;42;Oxydes de soufre;t/an;2007;2812.323
Alsace;42;Oxydes de soufre;t/an;2008;2769.224
Alsace;42;Oxydes de soufre;t/an;2009;2086.1
Alsace;42;Perchloroéthylène;t/an;1999;ND
Alsace;42;Perchloroéthylène;t/an;2000;ND
Alsace;42;Perchloroéthylène;t/an;2001;ND
Alsace;42;Perchloroéthylène;t/an;2002;ND
Alsace;42;Perchloroéthylène;t/an;2004;ND
Alsace;42;Perchloroéthylène;t/an;2005;ND
Alsace;42;Perchloroéthylène;t/an;2006;32.8
Alsace;42;Perchloroéthylène;t/an;2007;11.5
Alsace;42;Perchloroéthylène;t/an;2008;7.0
Alsace;42;Perchloroéthylène;t/an;2009;4.06
Alsace;42;Plomb (et ses composés);kg/an;1999;324.0
Alsace;42;Plomb (et ses composés);kg/an;2000;0.0
Alsace;42;Plomb (et ses composés);kg/an;2001;0.0
Alsace;42;Plomb (et ses composés);kg/an;2002;0.0
Alsace;42;Plomb (et ses composés);kg/an;2004;482.5
Alsace;42;Plomb (et ses composés);kg/an;2005;0.0
Alsace;42;Plomb (et ses composés);kg/an;2006;0.0
Alsace;42;Plomb (et ses composés);kg/an;2007;0.0
Alsace;42;Plomb (et ses composés);kg/an;2008;0.0
Alsace;42;Plomb (et ses composés);kg/an;2009;1018.607
Alsace;42;Poussières;t/an;1999;0.0
Alsace;42;Poussières;t/an;2000;0.0
Alsace;42;Poussières;t/an;2001;190.0
Alsace;42;Poussières;t/an;2002;157.0
Alsace;42;Poussières;t/an;2004;0.0
Alsace;42;Poussières;t/an;2005;0.0
Alsace;42;Poussières;t/an;2006;0.0
Alsace;42;Poussières;t/an;2007;0.0
Alsace;42;Poussières;t/an;2008;0.0
Alsace;42;Poussières;t/an;2009;0.0
Alsace;42;Protoxyde d'azote;t/an;1999;ND
Alsace;42;Protoxyde d'azote;t/an;2000;ND
Alsace;42;Protoxyde d'azote;t/an;2001;19094.0
Alsace;42;Protoxyde d'azote;t/an;2002;14908.7
Alsace;42;Protoxyde d'azote;t/an;2004;5998.016
Alsace;42;Protoxyde d'azote;t/an;2005;6981.085
Alsace;42;Protoxyde d'azote;t/an;2006;7410.648
Alsace;42;Protoxyde d'azote;t/an;2007;7281.128
Alsace;42;Protoxyde d'azote;t/an;2008;6928.179
Alsace;42;Protoxyde d'azote;t/an;2009;6427.21
Alsace;42;Sulfure d'hydrogène;t/an;1999;0.0
Alsace;42;Sulfure d'hydrogène;t/an;2000;0.0
Alsace;42;Sulfure d'hydrogène;t/an;2001;0.0
Alsace;42;Sulfure d'hydrogène;t/an;2002;27.7
Alsace;42;Sulfure d'hydrogène;t/an;2004;31.107
Alsace;42;Sulfure d'hydrogène;t/an;2005;37.973
Alsace;42;Sulfure d'hydrogène;t/an;2006;27.862
Alsace;42;Sulfure d'hydrogène;t/an;2007;14.778
Alsace;42;Sulfure d'hydrogène;t/an;2008;12.807
Alsace;42;Sulfure d'hydrogène;t/an;2009;0.0
Alsace;42;Trichloroéthylène;t/an;1999;ND
Alsace;42;Trichloroéthylène;t/an;2000;ND
Alsace;42;Trichloroéthylène;t/an;2001;ND
Alsace;42;Trichloroéthylène;t/an;2002;ND
Alsace;42;Trichloroéthylène;t/an;2004;ND
Alsace;42;Trichloroéthylène;t/an;2005;ND
Alsace;42;Trichloroéthylène;t/an;2006;31.0
Alsace;42;Trichloroéthylène;t/an;2007;21.835
Alsace;42;Trichloroéthylène;t/an;2008;0.0
Alsace;42;Trichloroéthylène;t/an;2009;0.0
Aquitaine;72;Dichloroéthane;t/an;1999;ND
Aquitaine;72;Dichloroéthane;t/an;2000;ND
Aquitaine;72;Dichloroéthane;t/an;2001;ND
Aquitaine;72;Dichloroéthane;t/an;2002;ND
Aquitaine;72;Dichloroéthane;t/an;2004;ND
Aquitaine;72;Dichloroéthane;t/an;2005;ND
Aquitaine;72;Dichloroéthane;t/an;2006;0.0
Aquitaine;72;Dichloroéthane;t/an;2007;0.0
Aquitaine;72;Dichloroéthane;t/an;2008;0.0
Aquitaine;72;Dichloroéthane;t/an;2009;0.0
Aquitaine;72;Acide cyanhydrique;t/an;1999;30.7
Aquitaine;72;Acide cyanhydrique;t/an;2000;15.0
Aquitaine;72;Acide cyanhydrique;t/an;2001;17.0
Aquitaine;72;Acide cyanhydrique;t/an;2002;2300.0
Aquitaine;72;Acide cyanhydrique;t/an;2004;10.412
Aquitaine;72;Acide cyanhydrique;t/an;2005;5.538
Aquitaine;72;Acide cyanhydrique;t/an;2006;8.576
Aquitaine;72;Acide cyanhydrique;t/an;2007;2.285
Aquitaine;72;Acide cyanhydrique;t/an;2008;5.519
Aquitaine;72;Acide cyanhydrique;t/an;2009;6.734
Aquitaine;72;Ammoniac;t/an;1999;0.0
Aquitaine;72;Ammoniac;t/an;2000;0.0
Aquitaine;72;Ammoniac;t/an;2001;0.0
Aquitaine;72;Ammoniac;t/an;2002;670.0
Aquitaine;72;Ammoniac;t/an;2004;274.321
Aquitaine;72;Ammoniac;t/an;2005;441.322
Aquitaine;72;Ammoniac;t/an;2006;224.157
Aquitaine;72;Ammoniac;t/an;2007;428.881
Aquitaine;72;Ammoniac;t/an;2008;553.859
Aquitaine;72;Ammoniac;t/an;2009;480.586
Aquitaine;72;Arsenic;kg/an;1999;ND
Aquitaine;72;Arsenic;kg/an;2000;ND
Aquitaine;72;Arsenic;kg/an;2001;0.0
Aquitaine;72;Arsenic;kg/an;2002;0.0
Aquitaine;72;Arsenic;kg/an;2004;27.55
Aquitaine;72;Arsenic;kg/an;2005;20.0
Aquitaine;72;Arsenic;kg/an;2006;165.0
Aquitaine;72;Arsenic;kg/an;2007;241.48
Aquitaine;72;Arsenic;kg/an;2008;142.0
Aquitaine;72;Arsenic;kg/an;2009;26.31
Aquitaine;72;Benzène;t/an;1999;ND
Aquitaine;72;Benzène;t/an;2000;ND
Aquitaine;72;Benzène;t/an;2001;ND
Aquitaine;72;Benzène;t/an;2002;ND
Aquitaine;72;Benzène;t/an;2004;ND
Aquitaine;72;Benzène;t/an;2005;ND
Aquitaine;72;Benzène;t/an;2006;28.629
Aquitaine;72;Benzène;t/an;2007;7.795
Aquitaine;72;Benzène;t/an;2008;11.779
Aquitaine;72;Benzène;t/an;2009;7.106
Aquitaine;72;Cadmium;kg/an;1999;156.2
Aquitaine;72;Cadmium;kg/an;2000;182.23
Aquitaine;72;Cadmium;kg/an;2001;55.0
Aquitaine;72;Cadmium;kg/an;2002;19.0
Aquitaine;72;Cadmium;kg/an;2004;391.96
Aquitaine;72;Cadmium;kg/an;2005;304.3
Aquitaine;72;Cadmium;kg/an;2006;62.0
Aquitaine;72;Cadmium;kg/an;2007;76.8
Aquitaine;72;Cadmium;kg/an;2008;45.0
Aquitaine;72;Cadmium;kg/an;2009;47.11
Aquitaine;72;Chloroforme;kg/an;1999;ND
Aquitaine;72;Chloroforme;kg/an;2000;ND
Aquitaine;72;Chloroforme;kg/an;2001;ND
Aquitaine;72;Chloroforme;kg/an;2002;ND
Aquitaine;72;Chloroforme;kg/an;2004;ND
Aquitaine;72;Chloroforme;kg/an;2005;ND
Aquitaine;72;Chloroforme;kg/an;2006;534.0
Aquitaine;72;Chloroforme;kg/an;2007;591.0
Aquitaine;72;Chloroforme;kg/an;2008;4128.0
Aquitaine;72;Chloroforme;kg/an;2009;4128.0
Aquitaine;72;Chlorure d'hydrogène;t/an;1999;0.0
Aquitaine;72;Chlorure d'hydrogène;t/an;2000;321.6
Aquitaine;72;Chlorure d'hydrogène;t/an;2001;35.0
Aquitaine;72;Chlorure d'hydrogène;t/an;2002;44461.2
Aquitaine;72;Chlorure d'hydrogène;t/an;2004;19.5
Aquitaine;72;Chlorure d'hydrogène;t/an;2005;63.381
Aquitaine;72;Chlorure d'hydrogène;t/an;2006;10.46
Aquitaine;72;Chlorure d'hydrogène;t/an;2007;77.434
Aquitaine;72;Chlorure d'hydrogène;t/an;2008;15.63
Aquitaine;72;Chlorure d'hydrogène;t/an;2009;19.34
Aquitaine;72;Chlorure de vinyle monomère;t/an;1999;0.0
Aquitaine;72;Chlorure de vinyle monomère;t/an;2000;0.0
Aquitaine;72;Chlorure de vinyle monomère;t/an;2001;0.0
Aquitaine;72;Chlorure de vinyle monomère;t/an;2002;0.0
Aquitaine;72;Chlorure de vinyle monomère;t/an;2004;0.0
Aquitaine;72;Chlorure de vinyle monomère;t/an;2005;0.0
Aquitaine;72;Chlorure de vinyle monomère;t/an;2006;0.0
Aquitaine;72;Chlorure de vinyle monomère;t/an;2007;0.0
Aquitaine;72;Chlorure de vinyle monomère;t/an;2008;0.0
Aquitaine;72;Chlorure de vinyle monomère;t/an;2009;0.0
Aquitaine;72;Composés Organiques Volatils non méthaniques;t/an;1999;3944.0
Aquitaine;72;Composés Organiques Volatils non méthaniques;t/an;2000;3765.0
Aquitaine;72;Composés Organiques Volatils non méthaniques;t/an;2001;4384.0
Aquitaine;72;Composés Organiques Volatils non méthaniques;t/an;2002;7090.155
Aquitaine;72;Composés Organiques Volatils non méthaniques;t/an;2004;8267.472
Aquitaine;72;Composés Organiques Volatils non méthaniques;t/an;2005;8575.349
Aquitaine;72;Composés Organiques Volatils non méthaniques;t/an;2006;7249.97
Aquitaine;72;Composés Organiques Volatils non méthaniques;t/an;2007;6563.074
Aquitaine;72;Composés Organiques Volatils non méthaniques;t/an;2008;7729.515
Aquitaine;72;Composés Organiques Volatils non méthaniques;t/an;2009;6893.581
Aquitaine;72;Dichlorométhane;t/an;1999;ND
Aquitaine;72;Dichlorométhane;t/an;2000;ND
Aquitaine;72;Dichlorométhane;t/an;2001;0.0
Aquitaine;72;Dichlorométhane;t/an;2002;95.614
Aquitaine;72;Dichlorométhane;t/an;2004;20.996
Aquitaine;72;Dichlorométhane;t/an;2005;11.97
Aquitaine;72;Dichlorométhane;t/an;2006;13.322
Aquitaine;72;Dichlorométhane;t/an;2007;7.448
Aquitaine;72;Dichlorométhane;t/an;2008;4.71
Aquitaine;72;Dichlorométhane;t/an;2009;1.86
Aquitaine;72;Dioxyde de carbone;t/an;1999;ND
Aquitaine;72;Dioxyde de carbone;t/an;2000;ND
Aquitaine;72;Dioxyde de carbone;t/an;2001;0.0
Aquitaine;72;Dioxyde de carbone;t/an;2002;9601836.45
Aquitaine;72;Dioxyde de carbone;t/an;2004;1.2619656112E7
Aquitaine;72;Dioxyde de carbone;t/an;2005;5235829.799
Aquitaine;72;Dioxyde de carbone;t/an;2006;4909978.341
Aquitaine;72;Dioxyde de carbone;t/an;2007;4940975.35
Aquitaine;72;Dioxyde de carbone;t/an;2008;4854352.773
Aquitaine;72;Dioxyde de carbone;t/an;2009;9931799.332
Aquitaine;72;Fluorure d'hydrogène;t/an;1999;0.0
Aquitaine;72;Fluorure d'hydrogène;t/an;2000;0.0
Aquitaine;72;Fluorure d'hydrogène;t/an;2001;0.0
Aquitaine;72;Fluorure d'hydrogène;t/an;2002;5267.638
Aquitaine;72;Fluorure d'hydrogène;t/an;2004;0.0
Aquitaine;72;Fluorure d'hydrogène;t/an;2005;0.0
Aquitaine;72;Fluorure d'hydrogène;t/an;2006;0.0
Aquitaine;72;Fluorure d'hydrogène;t/an;2007;0.0
Aquitaine;72;Fluorure d'hydrogène;t/an;2008;0.0
Aquitaine;72;Fluorure d'hydrogène;t/an;2009;0.0
Aquitaine;72;Mercure;kg/an;1999;0.0
Aquitaine;72;Mercure;kg/an;2000;65.7
Aquitaine;72;Mercure;kg/an;2001;26.7
Aquitaine;72;Mercure;kg/an;2002;21.92
Aquitaine;72;Mercure;kg/an;2004;204.02
Aquitaine;72;Mercure;kg/an;2005;110.85
Aquitaine;72;Mercure;kg/an;2006;54.41
Aquitaine;72;Mercure;kg/an;2007;68.204
Aquitaine;72;Mercure;kg/an;2008;31.732
Aquitaine;72;Mercure;kg/an;2009;63.867
Aquitaine;72;Monoxyde de carbone;t/an;1999;18100.0
Aquitaine;72;Monoxyde de carbone;t/an;2000;21186.0
Aquitaine;72;Monoxyde de carbone;t/an;2001;8953.0
Aquitaine;72;Monoxyde de carbone;t/an;2002;2797720.4
Aquitaine;72;Monoxyde de carbone;t/an;2004;4931.917
Aquitaine;72;Monoxyde de carbone;t/an;2005;7468.886
Aquitaine;72;Monoxyde de carbone;t/an;2006;8173.474
Aquitaine;72;Monoxyde de carbone;t/an;2007;7335.335
Aquitaine;72;Monoxyde de carbone;t/an;2008;10660.995
Aquitaine;72;Monoxyde de carbone;t/an;2009;7249.591
Aquitaine;72;Oxyde d'azote (NO2 compris);t/an;1999;2860.0
Aquitaine;72;Oxyde d'azote (NO2 compris);t/an;2000;2608.0
Aquitaine;72;Oxyde d'azote (NO2 compris);t/an;2001;453.0
Aquitaine;72;Oxyde d'azote (NO2 compris);t/an;2002;9653626.6
Aquitaine;72;Oxyde d'azote (NO2 compris);t/an;2004;6529.262
Aquitaine;72;Oxyde d'azote (NO2 compris);t/an;2005;6411.835
Aquitaine;72;Oxyde d'azote (NO2 compris);t/an;2006;5953.36
Aquitaine;72;Oxyde d'azote (NO2 compris);t/an;2007;5612.552
Aquitaine;72;Oxyde d'azote (NO2 compris);t/an;2008;4248.97
Aquitaine;72;Oxyde d'azote (NO2 compris);t/an;2009;4036.877
Aquitaine;72;Oxydes de soufre;t/an;1999;17828.0
Aquitaine;72;Oxydes de soufre;t/an;2000;19952.0
Aquitaine;72;Oxydes de soufre;t/an;2001;9930.0
Aquitaine;72;Oxydes de soufre;t/an;2002;1.681868134E7
Aquitaine;72;Oxydes de soufre;t/an;2004;16476.469
Aquitaine;72;Oxydes de soufre;t/an;2005;23959.05
Aquitaine;72;Oxydes de soufre;t/an;2006;13258.157
Aquitaine;72;Oxydes de soufre;t/an;2007;14724.361
Aquitaine;72;Oxydes de soufre;t/an;2008;14141.286
Aquitaine;72;Oxydes de soufre;t/an;2009;7951.955
Aquitaine;72;Perchloroéthylène;t/an;1999;ND
Aquitaine;72;Perchloroéthylène;t/an;2000;ND
Aquitaine;72;Perchloroéthylène;t/an;2001;ND
Aquitaine;72;Perchloroéthylène;t/an;2002;ND
Aquitaine;72;Perchloroéthylène;t/an;2004;ND
Aquitaine;72;Perchloroéthylène;t/an;2005;ND
Aquitaine;72;Perchloroéthylène;t/an;2006;16.753
Aquitaine;72;Perchloroéthylène;t/an;2007;13.615
Aquitaine;72;Perchloroéthylène;t/an;2008;8.832
Aquitaine;72;Perchloroéthylène;t/an;2009;6.325
Aquitaine;72;Plomb (et ses composés);kg/an;1999;1816.0
Aquitaine;72;Plomb (et ses composés);kg/an;2000;2622.67
Aquitaine;72;Plomb (et ses composés);kg/an;2001;3480.0
Aquitaine;72;Plomb (et ses composés);kg/an;2002;4407.5
Aquitaine;72;Plomb (et ses composés);kg/an;2004;6290.25
Aquitaine;72;Plomb (et ses composés);kg/an;2005;7004.0
Aquitaine;72;Plomb (et ses composés);kg/an;2006;7964.0
Aquitaine;72;Plomb (et ses composés);kg/an;2007;4288.12
Aquitaine;72;Plomb (et ses composés);kg/an;2008;2146.66
Aquitaine;72;Plomb (et ses composés);kg/an;2009;547.69
Aquitaine;72;Poussières;t/an;1999;0.0
Aquitaine;72;Poussières;t/an;2000;1247.1
Aquitaine;72;Poussières;t/an;2001;920.138
Aquitaine;72;Poussières;t/an;2002;1132819.633
Aquitaine;72;Poussières;t/an;2004;507.138
Aquitaine;72;Poussières;t/an;2005;403.793
Aquitaine;72;Poussières;t/an;2006;1870.488
Aquitaine;72;Poussières;t/an;2007;2515.844
Aquitaine;72;Poussières;t/an;2008;1473.519
Aquitaine;72;Poussières;t/an;2009;1240.484
Aquitaine;72;Protoxyde d'azote;t/an;1999;ND
Aquitaine;72;Protoxyde d'azote;t/an;2000;ND
Aquitaine;72;Protoxyde d'azote;t/an;2001;2720.0
Aquitaine;72;Protoxyde d'azote;t/an;2002;1816.394
Aquitaine;72;Protoxyde d'azote;t/an;2004;2070.684
Aquitaine;72;Protoxyde d'azote;t/an;2005;2443.181
Aquitaine;72;Protoxyde d'azote;t/an;2006;1762.887
Aquitaine;72;Protoxyde d'azote;t/an;2007;1277.131
Aquitaine;72;Protoxyde d'azote;t/an;2008;799.709
Aquitaine;72;Protoxyde d'azote;t/an;2009;546.377
Aquitaine;72;Sulfure d'hydrogène;t/an;1999;39.3
Aquitaine;72;Sulfure d'hydrogène;t/an;2000;58.7
Aquitaine;72;Sulfure d'hydrogène;t/an;2001;59.7
Aquitaine;72;Sulfure d'hydrogène;t/an;2002;0.0
Aquitaine;72;Sulfure d'hydrogène;t/an;2004;0.0
Aquitaine;72;Sulfure d'hydrogène;t/an;2005;4.6
Aquitaine;72;Sulfure d'hydrogène;t/an;2006;4.9
Aquitaine;72;Sulfure d'hydrogène;t/an;2007;3.7
Aquitaine;72;Sulfure d'hydrogène;t/an;2008;4.6
Aquitaine;72;Sulfure d'hydrogène;t/an;2009;4.47
Aquitaine;72;Trichloroéthylène;t/an;1999;ND
Aquitaine;72;Trichloroéthylène;t/an;2000;ND
Aquitaine;72;Trichloroéthylène;t/an;2001;ND
Aquitaine;72;Trichloroéthylène;t/an;2002;ND
Aquitaine;72;Trichloroéthylène;t/an;2004;ND
Aquitaine;72;Trichloroéthylène;t/an;2005;ND
Aquitaine;72;Trichloroéthylène;t/an;2006;40.826
Aquitaine;72;Trichloroéthylène;t/an;2007;78.782
Aquitaine;72;Trichloroéthylène;t/an;2008;16.749
Aquitaine;72;Trichloroéthylène;t/an;2009;5.423
Auvergne;83;Dichloroéthane;t/an;1999;ND
Auvergne;83;Dichloroéthane;t/an;2000;ND
Auvergne;83;Dichloroéthane;t/an;2001;ND
Auvergne;83;Dichloroéthane;t/an;2002;ND
Auvergne;83;Dichloroéthane;t/an;2004;ND
Auvergne;83;Dichloroéthane;t/an;2005;ND
Auvergne;83;Dichloroéthane;t/an;2006;0.0
Auvergne;83;Dichloroéthane;t/an;2007;0.0
Auvergne;83;Dichloroéthane;t/an;2008;0.0
Auvergne;83;Dichloroéthane;t/an;2009;0.0
Auvergne;83;Acide cyanhydrique;t/an;1999;0.0
Auvergne;83;Acide cyanhydrique;t/an;2000;0.0
Auvergne;83;Acide cyanhydrique;t/an;2001;0.0
Auvergne;83;Acide cyanhydrique;t/an;2002;0.0
